,Unnamed: 0,Label,Precision,Recall,F_Measure,lable in Data,lable in Test Data,TP,FP,FN,TN,Test Count,algorithm,label_algorithm
36,36,F1,0.217391304347826,0.3846153846153846,0.2777777777777777,149,13,5,18,8,35,66,CNN,CNN_F1
37,37,F1,0.5416666666666666,0.5909090909090909,0.5652173913043478,149,22,13,11,9,33,66,CNN,CNN_F1
38,38,F1,0.3333333333333333,0.4166666666666667,0.3703703703703704,149,12,5,10,7,44,66,CNN,CNN_F1
39,39,F1,0.5333333333333333,0.4,0.4571428571428572,149,20,8,7,12,39,66,CNN,CNN_F1
41,41,SP1,0.3529411764705882,0.6666666666666666,0.4615384615384615,89,9,6,11,3,47,67,CNN,CNN_SP1
42,42,SP1,0.4,0.5454545454545454,0.4615384615384615,89,11,6,9,5,47,67,CNN,CNN_SP1
43,43,SP1,0.1428571428571428,0.125,0.1333333333333333,89,8,1,6,7,53,67,CNN,CNN_SP1
44,44,SP1,0.6,0.2307692307692307,0.3333333333333333,89,13,3,2,10,52,67,CNN,CNN_SP1
45,45,SP1,0.5,0.625,0.5555555555555556,89,8,5,5,3,54,67,CNN,CNN_SP1
46,46,SP1,0.3846153846153846,0.7142857142857143,0.5,89,7,5,8,2,51,66,CNN,CNN_SP1
47,47,SP1,0.4705882352941176,0.8,0.5925925925925927,89,10,8,9,2,47,66,CNN,CNN_SP1
48,48,SP1,0.1666666666666666,0.125,0.1428571428571428,89,8,1,5,7,53,66,CNN,CNN_SP1
49,49,SP1,0.2857142857142857,0.2857142857142857,0.2857142857142857,89,7,2,5,5,54,66,CNN,CNN_SP1
51,51,L2,0.3125,0.7142857142857143,0.4347826086956521,82,7,5,11,2,49,67,CNN,CNN_L2
52,52,L2,0.25,0.5,0.3333333333333333,82,8,4,12,4,47,67,CNN,CNN_L2
53,53,L2,1.0,0.25,0.4,82,8,2,0,6,59,67,CNN,CNN_L2
54,54,L2,0.5833333333333334,0.6363636363636364,0.6086956521739131,82,11,7,5,4,51,67,CNN,CNN_L2
55,55,L2,0.4166666666666667,0.5555555555555556,0.4761904761904762,82,9,5,7,4,51,67,CNN,CNN_L2
56,56,L2,0.1578947368421052,1.0,0.2727272727272727,82,3,3,16,0,47,66,CNN,CNN_L2
57,57,L2,0.3,0.3,0.3,82,10,3,7,7,49,66,CNN,CNN_L2
58,58,L2,0.5,0.3,0.3749999999999999,82,10,3,3,7,53,66,CNN,CNN_L2
59,59,L2,0.5454545454545454,0.6666666666666666,0.6,82,9,6,5,3,52,66,CNN,CNN_L2
60,60,FP5,0.1428571428571428,0.3333333333333333,0.2,34,3,1,6,2,58,67,CNN,CNN_FP5
64,64,FP5,0.3333333333333333,0.2,0.25,34,5,1,2,4,60,67,CNN,CNN_FP5
66,66,FP5,0.3333333333333333,0.3333333333333333,0.3333333333333333,34,3,1,2,2,61,66,CNN,CNN_FP5
68,68,FP5,1.0,0.2,0.3333333333333333,34,5,1,0,4,61,66,CNN,CNN_FP5
81,81,LI2,0.1818181818181818,0.25,0.2105263157894737,72,8,2,9,6,50,67,CNN,CNN_LI2
82,82,LI2,0.3529411764705882,0.75,0.48,72,8,6,11,2,48,67,CNN,CNN_LI2
83,83,LI2,0.5,0.375,0.4285714285714285,72,8,3,3,5,56,67,CNN,CNN_LI2
84,84,LI2,0.3636363636363636,0.6666666666666666,0.4705882352941177,72,6,4,7,2,54,67,CNN,CNN_LI2
85,85,LI2,0.1176470588235294,0.4,0.1818181818181818,72,5,2,15,3,47,67,CNN,CNN_LI2
86,86,LI2,0.6666666666666666,0.5,0.5714285714285715,72,12,6,3,6,51,66,CNN,CNN_LI2
87,87,LI2,0.3529411764705882,0.8571428571428571,0.5,72,7,6,11,1,48,66,CNN,CNN_LI2
88,88,LI2,0.4285714285714285,0.6,0.5,72,5,3,4,2,57,66,CNN,CNN_LI2
89,89,LI2,0.1666666666666666,0.2,0.1818181818181818,72,5,1,5,4,56,66,CNN,CNN_LI2
90,90,I7,0.2857142857142857,0.5,0.3636363636363636,34,4,2,5,2,58,67,CNN,CNN_I7
92,92,I7,0.6666666666666666,0.4,0.5,34,5,2,1,3,61,67,CNN,CNN_I7
93,93,I7,0.2,0.5,0.2857142857142857,34,2,1,4,1,61,67,CNN,CNN_I7
94,94,I7,0.1428571428571428,0.3333333333333333,0.2,34,3,1,6,2,58,67,CNN,CNN_I7
95,95,I7,0.3333333333333333,1.0,0.5,34,2,2,4,0,61,67,CNN,CNN_I7
97,97,I7,0.3333333333333333,0.5,0.4,34,2,1,2,1,62,66,CNN,CNN_I7
99,99,I7,0.5,0.2,0.2857142857142857,34,5,1,1,4,60,66,CNN,CNN_I7
100,100,F2,0.3333333333333333,0.5,0.4,53,4,2,4,2,59,67,CNN,CNN_F2
101,101,F2,0.5,0.1666666666666666,0.25,53,6,1,1,5,60,67,CNN,CNN_F2
104,104,F2,0.5,0.1666666666666666,0.25,53,6,1,1,5,60,67,CNN,CNN_F2
105,105,F2,0.4,0.3333333333333333,0.3636363636363636,53,6,2,3,4,58,67,CNN,CNN_F2
107,107,F2,0.3333333333333333,0.1428571428571428,0.2,53,7,1,2,6,57,66,CNN,CNN_F2
108,108,F2,1.0,0.125,0.2222222222222222,53,8,1,0,7,58,66,CNN,CNN_F2
110,110,MM7,0.25,1.0,0.4,24,2,2,6,0,59,67,CNN,CNN_MM7
113,113,MM7,0.1428571428571428,0.5,0.2222222222222222,24,2,1,6,1,59,67,CNN,CNN_MM7
114,114,MM7,0.25,0.25,0.25,24,4,1,3,3,60,67,CNN,CNN_MM7
115,115,MM7,0.5,0.5,0.5,24,2,1,1,1,64,67,CNN,CNN_MM7
144,144,MM6,0.3333333333333333,0.3333333333333333,0.3333333333333333,20,3,1,2,2,62,67,CNN,CNN_MM6
155,155,I6,1.0,0.1428571428571428,0.25,40,7,1,0,6,60,67,CNN,CNN_I6
156,156,I6,1.0,0.3333333333333333,0.5,40,3,1,0,2,63,66,CNN,CNN_I6
190,190,I8,0.5,0.3333333333333333,0.4,22,3,1,1,2,63,67,CNN,CNN_I8
220,220,L1,0.5,0.25,0.3333333333333333,23,4,1,1,3,62,67,CNN,CNN_L1
226,226,L1,1.0,0.5,0.6666666666666666,23,2,1,0,1,64,66,CNN,CNN_L1
227,227,L1,1.0,0.25,0.4,23,4,1,0,3,62,66,CNN,CNN_L1
250,250,I5,0.3333333333333333,0.3333333333333333,0.3333333333333333,17,3,1,2,2,62,67,CNN,CNN_I5
255,255,I5,1.0,0.5,0.6666666666666666,17,2,1,0,1,65,67,CNN,CNN_I5
303,303,CC4,1.0,1.0,1.0,4,1,1,0,0,66,67,CNN,CNN_CC4
575,575,T1,0.5,0.3333333333333333,0.4,16,3,1,1,2,63,67,CNN,CNN_T1
711,711,D2,1.0,0.3333333333333333,0.5,10,3,1,0,2,64,67,CNN,CNN_D2
915,915,MM4,1.0,0.5,0.6666666666666666,14,2,1,0,1,65,67,CNN,CNN_MM4
